"","Country","Year","Nuts2","not_stated","sometimes","total","never","usually","somet_usual"
"2761","EL",2012,"EL65",2.437,197.21,192.746,NA,2.027,199.237
"2762","EL",2012,"EL52",14.245,590.396,567.952,NA,8.199,598.595
"2763","EL",2012,"EL53",NA,80.396,79.092,NA,NA,NA
"2764","EL",2012,"EL62",3.44,80.574,76.134,NA,NA,NA
"2765","ES",2012,"ES11",22.499,1047.155,973.617,4.662,46.155,1093.31
"2766","ES",2012,"ES12",10.65,382.92,359.106,NA,12.31,395.23
"2767","ES",2012,"ES13",5.046,234.233,219.435,2.223,7.511,241.744
"2768","ES",2012,"ES21",30.427,902.818,822.12,13.964,36.326,939.144
"2769","ES",2012,"ES22",8.747,267.525,247.347,NA,9.035,276.56
"2770","ES",2012,"ES23",3.778,126.193,117.783,NA,4.335,130.528
"2771","ES",2012,"ES24",20.562,546.63,496.766,3.649,25.039,571.669
"2772","ES",2012,"ES30",85.25,2819.011,2501.805,52.924,180.217,2999.228
"2773","ES",2012,"ES41",30.612,955.674,863.352,9.38,51.361,1007.035
"2774","ES",2012,"ES42",18.301,728.205,670.161,7.606,31.895,760.1
"2775","ES",2012,"ES43",11.547,339.412,310.636,3.141,14.33,353.742
"2776","ES",2012,"ES51",69.353,3030.995,2851.103,13.709,94.018,3125.013
"2777","ES",2012,"ES52",75.867,1804.252,1627.681,17.841,81.597,1885.849
"2778","ES",2012,"ES53",8.621,471.847,442.245,NA,19.693,491.54
"2779","ES",2012,"ES61",58.633,2654.987,2463.13,16.275,117.39,2772.377
"2780","ES",2012,"ES62",18.193,527.059,481.776,4.492,22.217,549.276
"2781","ES",2012,"ES63",NA,22.742,21.138,NA,NA,NA
"2782","ES",2012,"ES64",NA,27.75,25.627,NA,NA,NA
"2783","ES",2012,"ES70",12.91,743.937,699.167,2.5,29.766,773.703
"2784","FR",2012,"FR30",110.078,1511.639,1222.001,NA,179.215,1690.854
"2785","FR",2012,"FR22",55.974,755.923,624.33,NA,75.619,831.542
"2786","FR",2012,"FR25",35.273,570.723,471.806,NA,63.644,634.367
"2787","FR",2012,"FR82",160.193,1954.313,1593.407,NA,200.011,2154.324
"2788","FR",2012,"FR83",NA,67.779,55.044,NA,NA,NA
"2789","FR",2012,"FR72",46.954,534.788,409.119,NA,78.715,613.503
"2790","FR",2012,"FR81",81.063,924.734,727.079,NA,116.592,1041.326
"2791","FR",2012,"FR71",210.524,2704.971,2152.936,NA,341.511,3046.482
"2792","FR",2012,"FR63",20.095,298.683,235.247,NA,43.341,342.024
"2793","FR",2012,"FR62",129.053,1233.067,919.695,NA,184.319,1417.386
"2794","FR",2012,"FR61",126.159,1307.003,1027.377,NA,153.467,1460.47
"2795","FR",2012,"FR53",42.418,733.234,599.584,NA,91.232,824.466
"2796","FR",2012,"FR52",108.97,1310.859,1039.412,NA,162.477,1473.336
"2797","FR",2012,"FR51",113.742,1509.778,1233.017,NA,163.019,1672.797
"2798","FR",2012,"FR43",27.901,468.962,376.5,NA,64.157,533.119
"2799","FR",2012,"FR42",61.307,828.541,687.67,NA,79.564,908.105
"2800","FR",2012,"FR41",67.325,913.785,752.129,NA,94.331,1008.116
"2801","FR",2012,"FR26",54.217,653.574,526.378,NA,72.979,726.553
"2802","FR",2012,"FR24",65.199,1017.086,832.008,NA,119.879,1136.965
"2803","FR",2012,"FR23",53.915,732.368,591.819,NA,86.634,819.002
"2804","FR",2012,"FR21",36.282,527.896,425.104,NA,66.51,594.406
"2805","FR",2012,"FR10",646.27,5247.47,4009.538,NA,588.813,5836.283
"2806","HR",2012,"HR03",22.033,499.958,472.651,NA,5.273,505.231
"2807","HR",2012,"HR04",21.389,1053.833,1022.737,NA,9.706,1063.539
"2808","IT",2012,"ITC4",42.516,4177.625,3962.772,2.502,169.835,4347.46
"2809","IT",2012,"ITF1",5.101,500.309,477.247,NA,17.748,518.057
"2810","IT",2012,"ITC1",24.548,1814.701,1729.245,NA,59.628,1874.329
"2811","IT",2012,"ITC3",7.384,620.239,591.352,NA,21.165,641.404
"2812","IT",2012,"ITC2",NA,55.4,53.145,NA,1.727,57.127
"2813","IT",2012,"ITF2",NA,105.149,101.777,NA,2.107,107.256
"2814","IT",2012,"ITF3",14.303,1586.44,1524.292,1.738,46.107,1632.547
"2815","IT",2012,"ITF4",9.255,1238.144,1198.75,NA,29.673,1267.817
"2816","IT",2012,"ITF5",1.748,182.368,175.448,NA,5.028,187.396
"2817","IT",2012,"ITF6",6.04,552.585,526.978,NA,18.32,570.905
"2818","IT",2012,"ITG1",13.121,1404.141,1357.508,NA,32.145,1436.286
"2819","IT",2012,"ITG2",7.706,587.003,561.986,NA,16.816,603.819
"2820","IT",2012,"ITH1",2.613,242.898,227.826,NA,12.362,255.26
"2821","IT",2012,"ITH2",3.41,227.531,216.012,NA,8.004,235.535
"2822","IT",2012,"ITH3",27.642,2099.978,2008.429,NA,62.644,2162.622
"2823","IT",2012,"ITH4",6.371,501.059,477.331,NA,17.02,518.079
"2824","IT",2012,"ITH5",27.529,1927.925,1823.87,1.841,74.685,2002.61
"2825","IT",2012,"ITI1",21.309,1538.629,1449.675,NA,66.615,1605.244
"2826","IT",2012,"ITI2",5.025,352.914,336.253,NA,11.256,364.17
"2827","IT",2012,"ITI3",6.955,635.664,607.126,NA,20.955,656.619
"2828","IT",2012,"ITI4",29.905,2214.613,2102.949,NA,81.196,2295.809
"2829","CY",2012,"CY00",3.948,385.227,377.154,NA,4.125,389.352
"2830","LV",2012,"LV00",9.765,875.627,847.253,NA,18.61,894.237
"2831","LT",2012,"LT00",19.204,1275.726,1203.785,NA,52.737,1328.463
"2832","LU",2012,"LU00",29.179,237.504,180.4,NA,27.609,265.113
"2833","HU",2012,"HU31",21.672,394.352,364.905,NA,7.775,402.127
"2834","HU",2012,"HU21",22.632,441.303,409.773,NA,8.898,450.201
"2835","HU",2012,"HU10",109.911,1236.161,1076,NA,50.25,1286.411
"2836","HU",2012,"HU22",17.8,415.479,385.115,NA,12.564,428.043
"2837","HU",2012,"HU23",27.879,327.089,286.223,NA,12.988,340.077
"2838","HU",2012,"HU32",20.165,527.952,498.196,NA,9.591,537.543
"2839","HU",2012,"HU33",21.227,484.881,444.316,NA,19.338,504.219
"2840","MT",2012,"MT00",3.215,173.236,166.877,NA,3.144,176.38
"2841","NL",2012,"NL11",NA,274.888,244.266,1.784,28.837,303.725
"2842","NL",2012,"NL12",NA,313.284,280.251,2.705,30.328,343.612
"2843","NL",2012,"NL13",NA,229.974,203.346,NA,25.505,255.479
"2844","NL",2012,"NL21",NA,550.384,484.306,7.524,58.554,608.938
"2845","NL",2012,"NL22",NA,1011.397,869.64,13.806,127.95,1139.347
"2846","NL",2012,"NL23",NA,195.947,171.916,1.636,22.395,218.342
"2847","NL",2012,"NL31",NA,659.696,550.078,9.073,100.545,760.241
"2848","NL",2012,"NL32",NA,1396.631,1197.615,16.648,182.368,1578.999
"2849","NL",2012,"NL33",NA,1731.192,1516.624,23.343,191.226,1922.418
"2850","NL",2012,"NL34",NA,191.228,169.353,2.408,19.467,210.695
"2851","NL",2012,"NL41",NA,1245.753,1103.763,13.801,128.189,1373.942
"2852","NL",2012,"NL42",NA,545.207,479.419,6.454,59.334,604.541
"2853","AT",2012,"AT32",28.357,271.492,213.107,NA,30.028,301.52
"2854","AT",2012,"AT21",25.665,257.825,199.571,NA,32.589,290.414
"2855","AT",2012,"AT11",13.314,134.555,108.947,NA,12.294,146.849
"2856","AT",2012,"AT22",58.372,581.868,458.199,NA,65.298,647.166
"2857","AT",2012,"AT31",80.127,720.222,565.818,NA,74.277,794.499
"2858","AT",2012,"AT34",20.463,186.864,149.29,NA,17.111,203.975
"2859","AT",2012,"AT33",37.3,364.177,286.979,NA,39.898,404.075
"2860","AT",2012,"AT13",114.93,782.934,593.958,NA,74.046,856.98
"2861","AT",2012,"AT12",94.294,784.486,599.396,NA,90.797,875.283
"2862","PL",2012,"PL62",21.47,506.036,471.112,NA,13.454,519.49
"2863","PL",2012,"PL31",57.112,947.193,849.757,NA,40.324,987.517
"2864","PL",2012,"PL32",68.98,807.227,686.308,NA,51.938,859.165
"2865","PL",2012,"PL63",76.134,859.173,711.895,NA,71.143,930.316
"2866","PL",2012,"PL33",21.118,583.778,554.658,NA,8.002,591.78
"2867","PL",2012,"PL34",31.071,458.512,416.391,NA,11.051,469.563
"2868","PL",2012,"PL41",101.734,1372.829,1204.661,NA,66.434,1439.263
"2869","PL",2012,"PL42",29.848,561.6,501.122,NA,30.631,592.231
"2870","PL",2012,"PL43",31.036,405.66,356.718,NA,17.905,423.565
"2871","PL",2012,"PL51",92.619,1087.924,936.579,NA,58.726,1146.65
"2872","PL",2012,"PL52",12.884,360.923,344.997,NA,NA,NA
"2873","PL",2012,"PL11",80.664,1193.04,1068.78,NA,43.596,1236.636
"2874","PL",2012,"PL12",275.056,2450.103,2017.265,NA,157.782,2607.885
"2875","PL",2012,"PL61",77.953,791.132,690.588,NA,22.591,813.723
"2876","PL",2012,"PL21",96.956,1297.681,1157.942,NA,42.783,1340.464
"2877","PL",2012,"PL22",172.672,1907.751,1637.618,NA,97.461,2005.212
"2878","PT",2012,"PT11",91.518,1603.896,1395.01,NA,117.368,1721.264
"2879","PT",2012,"PT15",11.917,193.427,166.998,NA,14.511,207.938
"2880","PT",2012,"PT16",59.247,1065.115,936.8,NA,69.068,1134.183
"2881","PT",2012,"PT17",97.002,1161.094,992.836,NA,71.257,1232.351
"2882","PT",2012,"PT18",15.122,304.601,272.648,NA,16.83,321.431
"2883","PT",2012,"PT20",6.545,101.492,88.95,NA,5.997,107.489
"2884","PT",2012,"PT30",5.587,112.265,96.383,NA,10.296,122.561
"2885","RO",2012,"RO11",NA,1155.243,1145.83,NA,NA,NA
"2886","RO",2012,"RO12",NA,874.634,866.715,NA,NA,NA
"2887","RO",2012,"RO21",NA,1527.464,1517.919,NA,NA,NA
"2888","RO",2012,"RO22",NA,999.96,994.796,NA,NA,NA
"2889","RO",2012,"RO31",NA,1282.448,1274.943,NA,NA,NA
"2890","RO",2012,"RO32",NA,1060.44,1050.168,NA,NA,NA
"2891","RO",2012,"RO41",NA,944.478,941.662,NA,NA,NA
"2892","RO",2012,"RO42",NA,760.384,752.484,NA,NA,NA
"2893","SI",2012,"SI03",27.98,491.271,430.779,NA,32.512,523.783
"2894","SI",2012,"SI04",54.86,432.369,347.933,NA,29.577,461.946
"2895","SK",2012,"SK01",47.495,318.909,236.833,2.413,32.168,351.077
"2896","SK",2012,"SK02",39.031,828.856,758.56,4.824,26.44,855.296
"2897","SK",2012,"SK03",23.591,566.375,520.737,6.439,15.609,581.984
"2898","SK",2012,"SK04",12.026,614.821,588.208,6.101,8.486,623.307
"2899","FI",2012,"FI19",70.871,615.997,481.214,2.564,61.347,677.344
"2900","FI",2012,"FI1B",143.084,801.372,566.869,3.09,88.329,889.701
"2901","FI",2012,"FI1C",50.083,512.848,417.825,2.614,42.326,555.174
"2902","FI",2012,"FI1D",52.514,538.01,428.92,3.387,53.189,591.199
"2903","FI",2012,"FI20",2.151,15.011,9.789,NA,3.001,18.012
"2904","SE",2012,"SE33",44.023,241.092,189.06,NA,7.957,249.049
"2905","SE",2012,"SE32",34.433,169.673,127.241,NA,7.846,177.519
"2906","SE",2012,"SE31",64.524,389.112,311.06,NA,13.493,402.605
"2907","SE",2012,"SE11",324.167,1106.013,708.831,1.589,71.394,1177.407
"2908","SE",2012,"SE12",165.829,746.879,543.749,NA,36.893,783.772
"2909","SE",2012,"SE21",67.088,395.282,309.701,NA,18.299,413.581
"2910","SE",2012,"SE22",151.6,664.058,472.622,NA,39.055,703.113
"2911","SE",2012,"SE23",224.127,945.029,672.981,1.264,46.656,991.685
"2912","UK",2012,"UKD4",122.831,661.466,511.816,NA,24.833,686.299
"2913","UK",2012,"UKD3",212.249,1182.936,932.404,NA,31.759,1214.695
"2914","UK",2012,"UKD6",96.277,423.435,306.471,NA,19.842,443.277
"2915","UK",2012,"UKD1",38.836,258.998,203.127,NA,15.308,274.306
"2916","UK",2012,"UKC2",92.448,629.072,514.86,NA,16.825,645.897
"2917","UK",2012,"UKC1",87.837,489.774,392.473,NA,NA,NA
"2918","UK",2012,"UKD7",103.452,665.179,543.356,NA,13.648,678.827
"2919","UK",2012,"UKE1",58.824,378.648,309.304,NA,NA,NA
"2920","UK",2012,"UKE2",84.974,391.786,283.584,NA,22.54,414.326
"2921","UK",2012,"UKE3",124.404,602.746,459.095,NA,NA,NA
"2922","UK",2012,"UKE4",210.809,1014.703,761.464,NA,33.248,1047.951
"2923","UK",2012,"UKF1",195.762,971.48,739.125,NA,30.598,1002.078
"2924","UK",2012,"UKF2",179.453,848.238,640.617,NA,23.168,871.406
"2925","UK",2012,"UKF3",61.766,305.866,232.683,NA,11.417,317.283
"2926","UK",2012,"UKG1",101.913,655.152,517.262,NA,33.798,688.95
"2927","UK",2012,"UKG2",137.199,756.442,591.276,NA,25.876,782.318
"2928","UK",2012,"UKG3",168.589,1158.896,948.697,10.588,31.023,1189.919
"2929","UK",2012,"UKH1",261.027,1145.884,818.107,NA,58.865,1204.749
"2930","UK",2012,"UKH2",204.781,856.767,615.545,NA,32.671,889.438
"2931","UK",2012,"UKH3",175.231,847.781,632.547,NA,36.059,883.84
"2932","UK",2012,"UKI3",163.53,575.427,374.009,NA,36.565,611.992
"2933","UK",2012,"UKI4",213.83,1048.231,778.815,13.614,41.972,1090.203
"2934","UK",2012,"UKI5",140.793,785.649,604.715,11.392,28.749,814.398
"2935","UK",2012,"UKI6",185.459,632.07,415.027,NA,28.583,660.653
"2936","UK",2012,"UKI7",186.649,952.347,721.596,NA,34.842,987.189
"2937","UK",2012,"UKJ1",293.622,1169.888,801.325,NA,69.587,1239.475
"2938","UK",2012,"UKJ2",394.342,1353.771,870.052,NA,80.846,1434.617
"2939","UK",2012,"UKJ3",222.612,925.253,650.289,NA,48.536,973.789
"2940","UK",2012,"UKJ4",177.443,766.846,549.579,NA,32.694,799.54
"2941","UK",2012,"UKK1",284.159,1133.122,795.203,NA,50.509,1183.631
"2942","UK",2012,"UKK2",135.607,608.886,439.265,NA,26.975,635.861
"2943","UK",2012,"UKK3",59.38,240.173,169.613,NA,NA,NA
"2944","UK",2012,"UKK4",112.179,538.899,391.67,NA,30.251,569.15
"2945","UK",2012,"UKL1",107.974,844.504,695.665,NA,32.069,876.573
"2946","UK",2012,"UKL2",120.817,499.083,366.923,NA,10.431,509.514
"2947","UK",2012,"UKM2",159.645,972.864,781.166,NA,29.883,1002.747
"2948","UK",2012,"UKM3",168.105,978.908,781.048,NA,21.88,1000.788
"2949","UK",2012,"UKM5",39.928,259.714,209.67,NA,NA,NA
"2950","UK",2012,"UKM6",64.308,276.002,198.823,NA,10.55,286.552
"2951","UK",2012,"UKN0",115.613,805.615,652.833,19.531,17.638,823.253
"2952","BE",2011,"BE22",30.994,373.97,286.919,17.418,38.639,412.609
"2953","BE",2011,"BE32",27.022,468.962,373.558,25.132,43.25,512.212
"2954","BE",2011,"BE24",59.604,486.844,351.199,16.692,59.349,546.193
"2955","BE",2011,"BE23",58.716,644.489,495.712,31.565,58.497,702.986
"2956","BE",2011,"BE31",32.219,158.164,102.835,4.473,18.638,176.802
"2957","BE",2011,"BE10",47.525,413.029,307.216,15.747,42.541,455.57
"2958","BE",2011,"BE35",15.299,186.794,141.395,9.965,20.135,206.929
"2959","BE",2011,"BE25",52.43,508.04,389.743,17.828,48.039,556.079
"2960","BE",2011,"BE21",87.365,746.499,575.132,29.842,54.161,800.66
"2961","BE",2011,"BE34",8.232,112.029,87.857,3.814,12.126,124.155
"2962","BE",2011,"BE33",39.652,410.452,315.944,12.369,42.487,452.939
"2963","BG",2011,"BG33",NA,374.901,369.066,NA,NA,NA
"2964","BG",2011,"BG31",NA,292.417,288.808,NA,NA,NA
"2965","BG",2011,"BG34",NA,423.012,417.653,NA,NA,NA
"2966","BG",2011,"BG42",NA,564.298,554.614,NA,NA,NA
"2967","BG",2011,"BG41",17.169,988.469,966.906,NA,NA,NA
"2968","BG",2011,"BG32",NA,322.089,315.302,NA,NA,NA
"2969","CZ",2011,"CZ03",15.638,575.704,540.14,NA,19.927,595.631
"2970","CZ",2011,"CZ04",16.312,504.507,476.289,NA,11.906,516.413
"2971","CZ",2011,"CZ05",36.024,688.485,622.575,NA,29.887,718.372
"2972","CZ",2011,"CZ02",21.017,610.395,567.705,NA,21.673,632.068
"2973","CZ",2011,"CZ07",26.499,550.431,507.36,NA,16.571,567.002
"2974","CZ",2011,"CZ06",37.541,766.98,706.386,NA,22.835,789.815
"2975","CZ",2011,"CZ08",17.012,540.705,513.048,NA,10.645,551.35
"2976","CZ",2011,"CZ01",53.761,635.207,551.295,NA,30.151,665.358
"2977","DK",2011,"DK03",86.309,559.159,405.659,NA,67.191,626.35
"2978","DK",2011,"DK05",36.837,262.994,196.155,NA,30.002,292.996
"2979","DK",2011,"DK01",191.33,852.909,550.097,NA,111.482,964.391
"2980","DK",2011,"DK02",63.976,378.341,268.237,NA,46.128,424.469
"2981","DK",2011,"DK04",98.163,606.13,433.698,NA,74.268,680.398
"2982","DE",2011,"DEB1",NA,728.446,639.46,NA,NA,NA
"2983","DE",2011,"DE11",178.545,1928.709,1674.088,NA,76.076,2004.785
"2984","DE",2011,"DEG0",71.073,1074.059,963.075,NA,NA,NA
"2985","DE",2011,"DED2",NA,744.577,715.637,NA,NA,NA
"2986","DE",2011,"DED4",NA,727.55,695.985,NA,NA,NA
"2987","DE",2011,"DEB3",61.285,946.963,837.822,NA,NA,NA
"2988","DE",2011,"DEC0",NA,446.644,415.081,NA,NA,NA
"2989","DE",2011,"DED5",NA,431.88,396.733,NA,NA,NA
"2990","DE",2011,"DE25",71.534,835.858,727.083,NA,NA,NA
"2991","DE",2011,"DEE0",63.754,1073.418,985.279,NA,NA,NA
"2992","DE",2011,"DE26",NA,612.352,547.515,NA,NA,NA
"2993","DE",2011,"DE27",57.038,931.559,823.178,NA,NA,NA
"2994","DE",2011,"DEF0",105.649,1332.7,1181.678,NA,NA,NA
"2995","DE",2011,"DE21",303.859,2222.103,1813.82,NA,100.049,2322.152
"2996","DE",2011,"DE22",NA,605.232,528.042,NA,NA,NA
"2997","DE",2011,"DE80",52.041,756.972,680.488,NA,NA,NA
"2998","DE",2011,"DE94",50.951,1024.706,908.313,NA,64.405,1089.111
"2999","DE",2011,"DE40",66.643,1205.053,1113.263,NA,NA,NA
"3000","DE",2011,"DE50",NA,297.946,270.095,NA,NA,NA
"3001","DE",2011,"DEB2",NA,253.652,226.955,NA,NA,NA
"3002","DE",2011,"DE13",93.521,1196.867,1047.093,NA,53.656,1250.523
"3003","DE",2011,"DE24",52.557,520.122,438.609,NA,NA,NA
"3004","DE",2011,"DE60",92.12,854.861,725.299,NA,NA,NA
"3005","DE",2011,"DEA1",176.323,2322.253,2066.648,NA,79.282,2401.535
"3006","DE",2011,"DE23",NA,653.983,581.561,NA,NA,NA
"3007","DE",2011,"DE91",NA,755.432,673.101,NA,NA,NA
"3008","DE",2011,"DE73",59.361,592.733,510.802,NA,NA,NA
"3009","DE",2011,"DE92",78.913,1051.715,924.108,NA,NA,NA
"3010","DE",2011,"DE93",62.479,837.925,724.976,NA,NA,NA
"3011","DE",2011,"DE71",203.857,1864.83,1590.522,NA,69,1933.83
"3012","DE",2011,"DEA5",115.786,1662.062,1498.002,NA,NA,NA
"3013","DE",2011,"DE72",NA,479.636,421.147,NA,NA,NA
"3014","DE",2011,"DEA4",63.954,933.07,845.588,NA,NA,NA
"3015","DE",2011,"DEA3",89.983,1239.924,1089.154,NA,58.372,1298.296
"3016","DE",2011,"DE30",216.68,1524.759,1247.196,NA,60.882,1585.641
"3017","DE",2011,"DEA2",167.451,1909.474,1670.625,NA,71.397,1980.871
"3018","DE",2011,"DE14",89.393,921.686,773.421,NA,57.585,979.271
"3019","DE",2011,"DE12",122.013,1262.19,1095.443,NA,NA,NA
"3020","EE",2011,"EE00",39.98,603.197,532.031,NA,31.185,634.382
"3021","IE",2011,"IE01",22.948,479.475,411.686,NA,44.348,523.823
"3022","IE",2011,"IE02",114.989,1408.822,1192.162,NA,101.209,1510.031
"3023","EL",2011,"EL30",33.039,1540.401,1471.381,NA,35.98,1576.381
"3024","EL",2011,"EL41",1.528,67.018,64.342,NA,NA,NA
"3025","EL",2011,"EL42",3.029,130.749,124.282,NA,3.437,134.186
"3026","EL",2011,"EL43",5.072,248.327,236.7,NA,6.554,254.881
"3027","EL",2011,"EL51",4.482,206.312,190.117,NA,11.713,218.025
"3028","EL",2011,"EL52",10.133,650.171,627.52,NA,12.519,662.69
"3029","EL",2011,"EL53",2.198,90.557,87.394,NA,NA,NA
"3030","EL",2011,"EL54",4.026,121.077,115.842,NA,NA,NA
"3031","EL",2011,"EL61",1.713,267.419,264.038,NA,1.667,269.086
"3032","EL",2011,"EL62",2.573,81.32,77.823,NA,NA,NA
"3033","EL",2011,"EL63",3.59,238.921,232.292,NA,3.04,241.961
"3034","EL",2011,"EL64",6.275,197.991,188.904,NA,2.811,200.802
"3035","EL",2011,"EL65",2.333,214.05,209.315,NA,2.402,216.452
"3036","ES",2011,"ES62",21.345,544.698,498.792,4.121,19.409,564.107
"3037","ES",2011,"ES70",9.619,768.196,728.583,3.789,27.221,795.417
"3038","ES",2011,"ES64",NA,28.117,26.568,NA,NA,NA
"3039","ES",2011,"ES63",NA,24.572,23.368,NA,NA,NA
"3040","ES",2011,"ES61",71.227,2798.427,2572.185,21.656,132.882,2931.309
"3041","ES",2011,"ES42",20.861,785.588,724.81,7.625,32.53,818.118
"3042","ES",2011,"ES53",6.529,465.574,445.346,NA,12.631,478.205
"3043","ES",2011,"ES52",51.829,1890.141,1737.814,14.484,87.181,1977.322
"3044","ES",2011,"ES43",10.803,373.726,343.656,2.807,16.491,390.217
"3045","ES",2011,"ES11",27.128,1089.093,1015.627,8.656,37.914,1127.007
"3046","ES",2011,"ES51",70.959,3206.792,3007.704,15.893,110.661,3317.453
"3047","ES",2011,"ES12",10.408,401.899,374.074,NA,16.192,418.091
"3048","ES",2011,"ES13",5.231,239.926,225.612,NA,7.848,247.774
"3049","ES",2011,"ES21",30.531,956.261,885.175,9.379,30.778,987.039
"3050","ES",2011,"ES22",6.295,278.735,264.179,2.443,6.829,285.564
"3051","ES",2011,"ES23",4.565,134.137,125.967,NA,2.707,136.844
"3052","ES",2011,"ES24",22.349,550.034,496.766,4.84,25.528,575.562
"3053","ES",2011,"ES30",93.524,2892.136,2637.323,22.356,136.269,3028.405
"3054","ES",2011,"ES41",25.319,994.793,922.921,8.492,37.792,1032.585
"3055","FR",2011,"FR41",65.16,943.482,773.64,NA,104.682,1048.164
"3056","FR",2011,"FR10",650.759,5191.792,3994.095,NA,542.26,5734.052
"3057","FR",2011,"FR21",31.5,525.54,429,NA,65.04,590.58
"3058","FR",2011,"FR22",46.404,763.756,649.62,NA,67.385,831.141
"3059","FR",2011,"FR23",47.55,738.87,610.525,NA,80.795,819.665
"3060","FR",2011,"FR24",61.647,1026.665,853.742,NA,111.276,1137.941
"3061","FR",2011,"FR25",38.944,568.108,458.856,NA,70.308,638.416
"3062","FR",2011,"FR26",49.311,652.857,533.18,NA,70.366,723.223
"3063","FR",2011,"FR30",119.578,1539.984,1234.566,NA,185.84,1725.824
"3064","FR",2011,"FR42",74.041,832.638,681.893,NA,76.704,909.342
"3065","FR",2011,"FR43",32.648,490.541,402.568,NA,55.325,545.866
"3066","FR",2011,"FR51",114.016,1491.387,1204.469,NA,172.902,1664.289
"3067","FR",2011,"FR52",92.294,1284.663,1035.883,NA,156.486,1441.149
"3068","FR",2011,"FR53",44.845,706.25,582.291,NA,79.114,785.364
"3069","FR",2011,"FR61",119.16,1312.317,1026.934,NA,166.223,1478.54
"3070","FR",2011,"FR62",129.596,1213.606,924.54,NA,159.47,1373.076
"3071","FR",2011,"FR63",20.508,279.097,219.309,NA,39.28,318.377
"3072","FR",2011,"FR71",207.493,2630.158,2110.795,NA,311.87,2942.028
"3073","FR",2011,"FR72",60.03,554.935,408.572,NA,86.333,641.268
"3074","FR",2011,"FR81",67.96,970.382,782.315,NA,120.107,1090.489
"3075","FR",2011,"FR82",145.006,1943.723,1576.943,NA,220.94,2164.663
"3076","FR",2011,"FR83",NA,96.715,84.787,NA,NA,NA
"3077","HR",2011,"HR03",20.764,512.555,485.171,NA,6.62,519.175
"3078","HR",2011,"HR04",21.511,1112.332,1081.513,NA,9.309,1121.641
"3079","IT",2011,"ITC1",21.64,1835.144,1751.719,NA,61.017,1896.161
"3080","IT",2011,"ITC2",NA,56.133,54.329,NA,NA,NA
"3081","IT",2011,"ITC3",7.347,629.587,600.645,NA,21.238,650.825
"3082","IT",2011,"ITC4",56.053,4168.826,3961.118,2.446,149.209,4318.035
"3083","IT",2011,"ITF1",6.247,498.975,477.497,NA,14.545,513.52
"3084","IT",2011,"ITF2",NA,104.814,101.541,NA,2.213,107.027
"3085","IT",2011,"ITF3",13.241,1563.087,1504.617,NA,44.078,1607.165
"3086","IT",2011,"ITF4",11.486,1235.798,1191.798,NA,31.728,1267.526
"3087","IT",2011,"ITF5",1.63,184.946,179.136,NA,4.067,189.013
"3088","IT",2011,"ITF6",6.529,564.064,543.803,NA,13.145,577.209
"3089","IT",2011,"ITG1",12.607,1437.765,1391.597,3.428,30.132,1467.897
"3090","IT",2011,"ITG2",7.36,589.5,566.929,NA,14.723,604.223
"3091","IT",2011,"ITH1",1.803,238.363,225.998,NA,10.422,248.785
"3092","IT",2011,"ITH2",3.996,227.903,216.265,NA,7.536,235.439
"3093","IT",2011,"ITH3",24.738,2100.633,2020.136,1.608,54.151,2154.784
"3094","IT",2011,"ITH4",7.605,505.025,482.385,NA,14.447,519.472
"3095","IT",2011,"ITH5",21.345,1934.244,1841.927,3.046,67.926,2002.17
"3096","IT",2011,"ITI1",20.898,1538.162,1465.658,NA,50.741,1588.903
"3097","IT",2011,"ITI2",5.284,357.405,339.759,NA,12.296,369.701
"3098","IT",2011,"ITI3",4.569,631.725,611.034,NA,15.896,647.621
"3099","IT",2011,"ITI4",33.325,2195.542,2083.187,1.563,77.467,2273.009
"3100","CY",2011,"CY00",3.073,398.214,391.181,NA,3.96,402.174
"3101","LV",2011,"LV00",7.534,861.573,834.972,NA,19.066,880.639
"3102","LT",2011,"LT00",17.784,1253.597,1191.981,NA,43.832,1297.429
"3103","LU",2011,"LU00",23.707,225.429,173.953,NA,27.504,252.933
"3104","HU",2011,"HU10",103.219,1201.573,1049.245,NA,49.108,1250.681
"3105","HU",2011,"HU21",20.656,442.604,415.601,NA,6.348,448.952
"3106","HU",2011,"HU22",16.388,409.466,381.601,NA,11.477,420.943
"3107","HU",2011,"HU23",27.539,326.331,287.13,NA,11.663,337.994
"3108","HU",2011,"HU31",20.463,391.928,364.298,NA,7.166,399.094
"3109","HU",2011,"HU32",16.909,511.319,485.041,NA,9.369,520.688
"3110","HU",2011,"HU33",13.937,475.8,450.38,NA,11.483,487.283
"3111","MT",2011,"MT00",2.98,166.58,160.789,NA,2.811,169.391
"3112","NL",2011,"NL11",NA,283.642,247.87,4.054,31.718,315.36
"3113","NL",2011,"NL12",NA,310.271,272.944,4.451,32.876,343.147
"3114","NL",2011,"NL13",NA,229.847,203.793,NA,24.945,254.792
"3115","NL",2011,"NL21",NA,566.463,496.541,7.287,62.635,629.098
"3116","NL",2011,"NL22",NA,1001.083,875.446,15.061,110.577,1111.66
"3117","NL",2011,"NL23",NA,203.563,180.729,2.779,20.055,223.618
"3118","NL",2011,"NL31",NA,637.63,541.165,6.818,89.647,727.277
"3119","NL",2011,"NL32",NA,1370.666,1177.594,16.802,176.27,1546.936
"3120","NL",2011,"NL33",NA,1738.596,1526.934,19.538,192.124,1930.72
