"","YEAR","COREG_2DW","Never_all","Never_incountry","Total_all","Never_cross"
"526",2011,"NL34",144.968,144.968,167.859,0
"527",2011,"NL41",1083.272,1083.272,1220.094,0
"528",2011,"NL42",463.041,463.041,511.98,0
"529",2011,"NO00",35.964,11.507,38.036,24.457
"530",2011,"NO01",579.361,579.361,663.945,0
"531",2011,"NO02",147.617,147.617,167.224,0
"532",2011,"NO03",369.752,369.752,416.181,0
"533",2011,"NO04",328.002,328.002,360.522,0
"534",2011,"NO05",381.945,381.945,420.529,0
"535",2011,"NO06",183.041,183.041,203.734,0
"536",2011,"NO07",204.012,204.012,228.07,0
"537",2011,"PL11",1034.772,1034.772,1198.195,0
"538",2011,"PL12",2031.331,2031.331,2483.406,0
"539",2011,"PL21",1098.646,1098.646,1258.237,0
"540",2011,"PL22",1648.454,1648.454,1912.937,0
"541",2011,"PL31",844.454,844.454,945.233,0
"542",2011,"PL32",702.322,702.322,823.595,0
"543",2011,"PL33",552.915,552.915,579.333,0
"544",2011,"PL34",428.741,428.741,472.041,0
"545",2011,"PL41",1196.012,1196.012,1353.372,0
"546",2011,"PL42",476.208,476.208,535.143,0
"547",2011,"PL43",352.625,352.625,404.026,0
"548",2011,"PL51",954.312,954.312,1097.756,0
"549",2011,"PL52",320.029,320.029,334.263,0
"550",2011,"PL61",674.259,674.259,753.646,0
"551",2011,"PL62",472.61,472.61,509.88,0
"552",2011,"PL63",671.039,671.039,792.002,0
"553",2011,"PT11",1438.44,1438.44,1607.474,0
"554",2011,"PT15",179.18,179.18,200.628,0
"555",2011,"PT16",995.124,995.124,1107.099,0
"556",2011,"PT17",1096.619,1096.619,1247.447,0
"557",2011,"PT18",284.325,284.325,314.313,0
"558",2011,"PT20",98.685,98.685,103.825,0
"559",2011,"PT30",107.489,107.489,114.765,0
"560",2011,"RO11",1106.13,1106.13,1106.13,0
"561",2011,"RO12",855.84,855.84,863.991,0
"562",2011,"RO21",1468.238,1468.238,1468.238,0
"563",2011,"RO22",976.482,976.482,984.027,0
"564",2011,"RO31",1159.119,1159.119,1159.119,0
"565",2011,"RO32",1146.538,1146.538,1146.538,0
"566",2011,"RO41",934.095,934.095,934.095,0
"567",2011,"RO42",755.033,755.033,755.033,0
"568",2011,"SE00",4.334,4.334,4.334,0
"569",2011,"SE11",769.325,769.325,1147.792,0
"570",2011,"SE12",527.639,527.639,693.96,0
"571",2011,"SE21",310.385,310.385,391.316,0
"572",2011,"SE22",468.823,468.823,633.123,0
"573",2011,"SE23",679.479,679.479,922.819,0
"574",2011,"SE31",300.207,300.207,373.805,0
"575",2011,"SE32",123.715,123.715,167.661,0
"576",2011,"SE33",186.995,186.995,237.854,0
"577",2011,"SI03",401.898,401.898,460.093,0
"578",2011,"SI04",380.279,380.279,464.985,0
"579",2011,"SK01",306.954,306.954,374.754,0
"580",2011,"SK02",683.566,682.034,746.276,1.53200000000004
"581",2011,"SK03",476.658,476.658,511.972,0
"582",2011,"SK04",531.095,531.095,549.954,0
"583",2011,"TR00",13.207,13.207,13.207,0
"584",2011,"TR10",4306.404,4306.404,4352.92,0
"585",2011,"TR21",594.25,594.25,630.545,0
"586",2011,"TR22",548.327,548.327,577.981,0
"587",2011,"TR31",1362.894,1362.894,1408.227,0
"588",2011,"TR32",1072.731,1072.731,1098.923,0
"589",2011,"TR33",1040.282,1040.282,1074.04,0
"590",2011,"TR41",1231.564,1231.564,1248.344,0
"591",2011,"TR42",1133.699,1133.699,1174.619,0
"592",2011,"TR51",1549.04,1549.04,1567.913,0
"593",2011,"TR52",707.779,707.779,739.245,0
"594",2011,"TR61",1017.706,1017.706,1068.758,0
"595",2011,"TR62",1174.379,1174.379,1242.662,0
"596",2011,"TR63",797.374,797.374,853.485,0
"597",2011,"TR71",456.311,456.311,460.324,0
"598",2011,"TR72",662.628,662.628,735.819,0
"599",2011,"TR81",366.686,366.686,408.913,0
"600",2011,"TR82",311.787,311.787,325.556,0
"601",2011,"TR83",832.463,832.463,983.309,0
"602",2011,"TR90",1019.88,1019.88,1029.115,0
"603",2011,"TRA1",254.828,254.828,322.21,0
"604",2011,"TRA2",323.111,323.111,323.733,0
"605",2011,"TRB1",514.057,514.057,520.344,0
"606",2011,"TRB2",447.881,447.881,457.172,0
"607",2011,"TRC1",514.8,514.8,562.177,0
"608",2011,"TRC2",569.333,569.333,570.221,0
"609",2011,"TRC3",341.778,341.778,348.787,0
"610",2011,"UK00",83.763,45.699,83.763,38.064
"611",2011,"UKC1",372.426,372.426,464.916,0
"612",2011,"UKC2",527.434,527.434,635.026,0
"613",2011,"UKD1",203.146,203.146,236.601,0
"614",2011,"UKD3",985.048,985.048,1238.899,0
"615",2011,"UKD4",534.907,534.907,675.62,0
"616",2011,"UKD6",353.666,353.666,463.169,0
"617",2011,"UKD7",480.025,480.025,578.666,0
"618",2011,"UKE1",342.349,342.349,421.757,0
"619",2011,"UKE2",280.29,280.29,386.828,0
"620",2011,"UKE3",427.127,427.127,554.949,0
"621",2011,"UKE4",785.129,785.129,986.741,0
"622",2011,"UKF1",680.812,680.812,912.034,0
"623",2011,"UKF2",632.196,632.196,791.836,0
"624",2011,"UKF3",224.364,224.364,306.521,0
"625",2011,"UKG1",431.807,431.807,550.947,0
"626",2011,"UKG2",553.291,553.291,696.891,0
"627",2011,"UKG3",997.866,997.866,1213.133,0
"628",2011,"UKH1",858.883,858.883,1151.751,0
"629",2011,"UKH2",544.953,544.953,737.102,0
"630",2011,"UKH3",523.108,523.108,687.647,0
"631",2011,"UKI3",1106.227,1106.227,1586.549,0
"632",2011,"UKI4",720.902,720.902,1064.946,0
"633",2011,"UKI5",448.317,448.317,536.937,0
"634",2011,"UKI6",263.398,263.398,383.127,0
"635",2011,"UKI7",575.225,575.225,778.325,0
"636",2011,"UKJ1",788.274,788.274,1178.927,0
"637",2011,"UKJ2",835.544,835.544,1230.359,0
"638",2011,"UKJ3",622.332,622.332,851.537,0
"639",2011,"UKJ4",533.144,533.144,714.734,0
"640",2011,"UKK1",800.875,800.875,1142.355,0
"641",2011,"UKK2",416.822,416.822,578.253,0
"642",2011,"UKK3",182.928,182.928,247.965,0
"643",2011,"UKK4",376.905,376.905,521.224,0
"644",2011,"UKL1",609.176,609.176,744.203,0
"645",2011,"UKL2",426.406,426.406,555.774,0
"646",2011,"UKM2",783.008,783.008,953.795,0
"647",2011,"UKM3",833.167,833.167,1016.304,0
"648",2011,"UKM5",203.317,203.317,261.489,0
"649",2011,"UKM6",156.598,156.598,207.096,0
"650",2011,"UKN0",663.858,663.858,801.68,0
"651",2012,"AT11",78.299,78.299,99.576,0
"652",2012,"AT12",513.146,507.016,657.708,6.13000000000005
"653",2012,"AT13",713.768,708,946.44,5.76800000000003
"654",2012,"AT21",193.343,191.917,249.219,1.42599999999999
"655",2012,"AT22",444.501,444.501,566.412,0
"656",2012,"AT31",573.075,562.688,723.175,10.3869999999999
"657",2012,"AT32",229.214,220.784,289.414,8.43000000000001
"658",2012,"AT33",288.241,281.327,363.395,6.91399999999999
"659",2012,"AT34",139.105,139.105,174.295,0
"660",2012,"BE00",12.687,0,12.687,12.687
"661",2012,"BE10",526.659,526.659,695.602,0
"662",2012,"BE21",574.612,574.612,717.627,0
"663",2012,"BE22",256.917,256.917,311.764,0
"664",2012,"BE23",450.093,450.093,558.894,0
"665",2012,"BE24",320.299,320.299,420.462,0
"666",2012,"BE25",363.55,363.55,459.41,0
"667",2012,"BE31",100.361,100.361,135.614,0
"668",2012,"BE32",317.111,317.111,374.985,0
"669",2012,"BE33",287.426,287.426,358.481,0
"670",2012,"BE34",65.453,65.453,82.127,0
"671",2012,"BE35",117.363,117.363,153.514,0
"672",2012,"BG31",275.914,275.914,275.914,0
"673",2012,"BG32",303.583,303.583,311.844,0
"674",2012,"BG33",355.063,355.063,355.063,0
"675",2012,"BG34",417.648,417.648,417.648,0
"676",2012,"BG41",962.77,962.77,978.084,0
"677",2012,"BG42",543.921,543.921,551.739,0
"678",2012,"CH00",347.554,79.914,387.255,267.64
"679",2012,"CH01",549.626,549.626,731.497,0
"680",2012,"CH02",670.997,670.997,925.013,0
"681",2012,"CH03",376.698,376.698,538.979,0
"682",2012,"CH04",585.054,585.054,887.025,0
"683",2012,"CH05",416.161,416.161,565.199,0
"684",2012,"CH06",293.241,293.241,422.221,0
"685",2012,"CH07",118.141,118.141,150.253,0
"686",2012,"CY00",377.154,377.154,385.227,0
"687",2012,"CZ01",685.463,679.166,784.362,6.29700000000003
"688",2012,"CZ02",494.737,492.332,540.34,2.40499999999997
"689",2012,"CZ03",518.652,518.652,555.425,0
"690",2012,"CZ04",449.586,449.586,478.227,0
"691",2012,"CZ05",613.592,613.592,662.602,0
"692",2012,"CZ06",686.511,682.913,764.699,3.59799999999996
"693",2012,"CZ07",513.731,510.27,553.295,3.46100000000001
"694",2012,"CZ08",517.71,513.383,543.766,4.327
"695",2012,"DE00",242.429,127.084,286.208,115.345
"696",2012,"DE11",1886.014,1886.014,2161.635,0
"697",2012,"DE12",1167.273,1167.273,1323.382,0
"698",2012,"DE13",901.414,901.414,1027.74,0
"699",2012,"DE14",739.849,739.849,853.152,0
"700",2012,"DE21",1989.107,1980.381,2408.076,8.72600000000011
"701",2012,"DE22",508.341,504.77,577.202,3.57100000000003
"702",2012,"DE23",485.699,484.663,534.695,1.036
"703",2012,"DE24",462.595,462.595,529.853,0
"704",2012,"DE25",811.31,811.31,914.83,0
"705",2012,"DE26",542.943,542.943,628.383,0
"706",2012,"DE27",757.915,757.915,854.723,0
"707",2012,"DE30",1497.306,1487.294,1754.075,10.0119999999999
"708",2012,"DE40",888.273,888.273,982.851,0
"709",2012,"DE50",363.742,363.742,397.238,0
"710",2012,"DE60",957.173,957.173,1100.202,0
"711",2012,"DE71",1638.43,1638.43,1939.214,0
"712",2012,"DE72",424.929,424.929,492.34,0
"713",2012,"DE73",544.791,544.791,616.921,0
"714",2012,"DE80",646.542,646.542,701.211,0
"715",2012,"DE91",678.942,678.942,751.266,0
"716",2012,"DE92",953.079,953.079,1057.57,0
"717",2012,"DE93",530.99,530.99,608.348,0
"718",2012,"DE94",1000.339,1000.339,1136.216,0
"719",2012,"DEA1",2221.401,2221.401,2476.539,0
"720",2012,"DEA2",1753.281,1753.281,1996.334,0
"721",2012,"DEA3",999.25,999.25,1122.709,0
"722",2012,"DEA4",843.037,843.037,942.268,0
"723",2012,"DEA5",1422.268,1422.268,1569.828,0
"724",2012,"DEB1",582.748,582.748,656.531,0
"725",2012,"DEB2",217.167,217.167,241.837,0
"726",2012,"DEB3",767.351,767.351,862.481,0
"727",2012,"DEC0",412.627,412.627,450.459,0
"728",2012,"DED2",675.336,675.336,729.904,0
"729",2012,"DED4",595.453,595.453,641.687,0
"730",2012,"DED5",418.849,418.849,464.435,0
"731",2012,"DEE0",896.318,896.318,962.649,0
"732",2012,"DEF0",1054.703,1054.703,1204.506,0
"733",2012,"DEG0",901.114,901.114,989.082,0
"734",2012,"DK00",17.763,0,22.915,17.763
"735",2012,"DK01",583.178,583.178,910.516,0
"736",2012,"DK02",228.68,228.68,317.793,0
"737",2012,"DK03",394.086,394.086,545.701,0
"738",2012,"DK04",425.733,425.733,598.094,0
"739",2012,"DK05",192.644,192.644,259.643,0
"740",2012,"EE00",517.26,517.26,590.16,0
"741",2012,"EL30",1295.56,1295.56,1384.029,0
"742",2012,"EL41",64.954,64.954,64.954,0
"743",2012,"EL42",121.635,121.635,131.302,0
"744",2012,"EL43",211.612,211.612,224.337,0
"745",2012,"EL51",188.108,188.108,197.92,0
"746",2012,"EL52",566.65,566.65,589.094,0
"747",2012,"EL53",79.95,79.95,79.95,0
"748",2012,"EL54",107.136,107.136,111.128,0
"749",2012,"EL61",240.892,240.892,246.943,0
"750",2012,"EL62",76.512,76.512,79.952,0
"751",2012,"EL63",206.209,206.209,212.196,0
"752",2012,"EL64",163.096,163.096,171.331,0
"753",2012,"EL65",192.807,192.807,197.271,0
"754",2012,"ES11",958.436,958.436,1025.881,0
"755",2012,"ES12",358.239,358.239,379.996,0
"756",2012,"ES13",207.277,207.277,219.834,0
"757",2012,"ES21",839.738,839.738,904.601,0
"758",2012,"ES22",247.115,247.115,266.194,0
"759",2012,"ES23",112.799,112.799,120.944,0
"760",2012,"ES24",495.774,495.774,540.295,0
"761",2012,"ES30",2590.846,2590.846,2861.803,0
"762",2012,"ES41",846.092,846.092,926.223,0
"763",2012,"ES42",605.884,605.884,652.249,0
"764",2012,"ES43",306.502,306.502,332.379,0
"765",2012,"ES51",2863.298,2863.298,3032.591,0
"766",2012,"ES52",1609.586,1609.586,1759.18,0
"767",2012,"ES53",447.406,447.406,477.316,0
"768",2012,"ES61",2424.554,2424.554,2601.91,0
"769",2012,"ES62",489.913,489.913,534.479,0
"770",2012,"ES63",22.131,22.131,22.131,0
"771",2012,"ES64",28.705,28.705,28.705,0
"772",2012,"ES70",701.057,701.057,743.6,0
"773",2012,"FI00",8.057,0,8.057,8.057
"774",2012,"FI19",479.33,479.33,607.869,0
"775",2012,"FI1B",587.113,582.104,826.664,5.00900000000001
"776",2012,"FI1C",405.838,404.444,492.714,1.39400000000001
"777",2012,"FI1D",424.406,424.406,530.963,0
"778",2012,"FI20",10.875,10.875,15.662,0
"779",2012,"FR00",253.959,234.029,322.489,19.93
"780",2012,"FR10",4126.898,4126.898,5435.2,0
"781",2012,"FR21",410.777,410.777,512.039,0
"782",2012,"FR22",507.785,507.785,627.069,0
"783",2012,"FR23",561.512,561.512,694.178,0
"784",2012,"FR24",808.252,808.252,981.735,0
"785",2012,"FR25",458.151,458.151,554.025,0
"786",2012,"FR26",518.355,518.355,645.41,0
"787",2012,"FR30",1168.724,1168.724,1447.569,0
"788",2012,"FR41",664.65,664.65,815.459,0
"789",2012,"FR42",633.311,633.311,759.479,0
"790",2012,"FR43",321.983,321.983,408.972,0
"791",2012,"FR51",1228.748,1228.748,1494.99,0
"792",2012,"FR52",1023.965,1023.965,1278.808,0
"793",2012,"FR53",586.215,586.215,717.258,0
"794",2012,"FR61",1036.146,1036.146,1305.595,0
"795",2012,"FR62",906.355,906.355,1191.49,0
"796",2012,"FR63",230.051,230.051,271.661,0
"797",2012,"FR71",2060.058,2060.058,2597.867,0
"798",2012,"FR72",406.694,406.694,525.652,0
"799",2012,"FR81",679.036,679.036,860.479,0
"800",2012,"FR82",1527.165,1527.165,1876.161,0
"801",2012,"FR83",56.266,56.266,56.266,0
"802",2012,"FRA2",0,0,0,0
"803",2012,"HR03",459.079,459.079,485.718,0
"804",2012,"HR04",1002.997,1002.997,1034.09,0
"805",2012,"HU10",1146.625,1146.625,1310.139,0
"806",2012,"HU21",370.094,364.869,398.526,5.22500000000002
"807",2012,"HU22",371.314,371.314,400.799,0
"808",2012,"HU23",271.147,271.147,311.175,0
"809",2012,"HU31",332.425,332.425,361.439,0
"810",2012,"HU32",470.454,470.454,500.548,0
"811",2012,"HU33",429.291,429.291,469.426,0
"812",2012,"IE00",53.494,53.494,75.42,0
"813",2012,"IE04",240.467,240.467,283.028,0
"814",2012,"IE05",512.824,512.824,590.499,0
"815",2012,"IE06",772.048,772.048,910.735,0
"816",2012,"IS00",98.92,98.92,150.609,0
"817",2012,"ITC1",1702.535,1702.535,1785.173,0
"818",2012,"ITC2",57.553,57.553,59.233,0
"819",2012,"ITC3",593.893,593.893,622.174,0
"820",2012,"ITC4",3964.496,3964.496,4176.92,0
"821",2012,"ITF1",473.054,473.054,493.622,0
"822",2012,"ITF2",102.644,102.644,105.205,0
"823",2012,"ITF3",1481.083,1481.083,1540.412,0
"824",2012,"ITF4",1167.521,1167.521,1206.67,0
"825",2012,"ITF5",175.09,175.09,181.596,0
"826",2012,"ITF6",518.012,518.012,542.664,0
"827",2012,"ITG1",1331.73,1331.73,1376.689,0
"828",2012,"ITG2",559.588,559.588,583.763,0
"829",2012,"ITH1",232.073,232.073,247.612,0
"830",2012,"ITH2",217.8,217.8,228.882,0
"831",2012,"ITH3",1989.92,1989.92,2080.517,0
"832",2012,"ITH4",481.586,479.746,504.891,1.83999999999997
"833",2012,"ITH5",1845.267,1845.267,1947.882,0
"834",2012,"ITI1",1458.512,1458.512,1545.702,0
"835",2012,"ITI2",325.162,325.162,340.6,0
"836",2012,"ITI3",599.812,599.812,627.919,0
"837",2012,"ITI4",2138.093,2138.093,2250.285,0
"838",2012,"LT00",1199.716,1199.716,1271.657,0
"839",2012,"LU00",314.717,176.394,371.597,138.323
"840",2012,"LV00",835.522,835.522,863.801,0
"841",2012,"MT00",165.323,165.323,171.593,0
"842",2012,"NL00",57.775,0,64.353,57.775
"843",2012,"NL11",249.035,249.035,277.872,0
"844",2012,"NL12",277.305,277.305,307.633,0
"845",2012,"NL13",202.785,202.785,228.29,0
"846",2012,"NL21",440.99,440.99,499.544,0
"847",2012,"NL22",893.516,888.286,1021.466,5.23000000000002
"848",2012,"NL23",135.936,135.936,158.331,0
"849",2012,"NL31",563.696,563.696,664.241,0
"850",2012,"NL32",1276.424,1276.424,1458.792,0
"851",2012,"NL33",1477.8,1477.8,1669.026,0
"852",2012,"NL34",162.642,162.642,182.109,0
"853",2012,"NL41",1089.414,1089.414,1217.603,0
"854",2012,"NL42",465.555,455.948,524.889,9.60699999999997
"855",2012,"NO00",43.438,10.817,45.564,32.621
"856",2012,"NO01",582.559,582.559,672.998,0
"857",2012,"NO02",145.34,145.34,164.119,0
"858",2012,"NO03",400.712,400.712,448.805,0
"859",2012,"NO04",327.787,327.787,367.256,0
"860",2012,"NO05",382.112,382.112,418.705,0
"861",2012,"NO06",185.264,185.264,210.83,0
"862",2012,"NO07",200.803,200.803,220.138,0
"863",2012,"PL11",1041.789,1041.789,1163.47,0
"864",2012,"PL12",2078.259,2078.259,2518.719,0
"865",2012,"PL21",1123.235,1123.235,1261.531,0
"866",2012,"PL22",1657.479,1657.479,1924.486,0
"867",2012,"PL31",822.762,822.762,919.39,0
"868",2012,"PL32",682.909,682.909,803.024,0
"869",2012,"PL33",534.133,534.133,562.502,0
"870",2012,"PL34",413.058,413.058,454.794,0
"871",2012,"PL41",1195.76,1195.76,1364.945,0
"872",2012,"PL42",484.908,484.908,545.821,0
"873",2012,"PL43",343.035,343.035,391.047,0
"874",2012,"PL51",931.217,931.217,1082.595,0
"875",2012,"PL52",324.88,324.88,338.255,0
"876",2012,"PL61",681.252,681.252,781.109,0
"877",2012,"PL62",462.541,462.541,497.877,0
"878",2012,"PL63",707.829,707.829,853.87,0
"879",2012,"PT11",1353.484,1353.484,1556.496,0
"880",2012,"PT15",169.975,169.975,195.991,0
"881",2012,"PT16",932.093,932.093,1063.346,0
"882",2012,"PT17",1013.23,1013.23,1183.055,0
"883",2012,"PT18",267.027,267.027,299.128,0
"884",2012,"PT20",89.005,89.005,101.918,0
"885",2012,"PT30",96.676,96.676,112.517,0
"886",2012,"RO00",0,0,0,0
"887",2012,"RO11",1142.96,1142.96,1142.96,0
"888",2012,"RO12",868.017,868.017,868.017,0
"889",2012,"RO21",1478.039,1478.039,1478.039,0
"890",2012,"RO22",982.316,982.316,982.316,0
"891",2012,"RO31",1194.92,1194.92,1194.92,0
"892",2012,"RO32",1124.815,1124.815,1124.815,0
"893",2012,"RO41",933.043,933.043,933.043,0
"894",2012,"RO42",752.851,752.851,752.851,0
"895",2012,"SE00",5.632,4.512,5.632,1.12
"896",2012,"SE11",741.823,741.823,1165.014,0
"897",2012,"SE12",514.871,514.871,697.234,0
"898",2012,"SE21",308.517,308.517,392.793,0
"899",2012,"SE22",455.091,455.091,635.419,0
"900",2012,"SE23",666.228,666.228,932.438,0
"901",2012,"SE31",297.586,297.586,371.409,0
"902",2012,"SE32",123.535,123.535,165.925,0
"903",2012,"SE33",187.246,187.246,238.071,0
"904",2012,"SI03",393.247,393.247,449.65,0
"905",2012,"SI04",371.571,371.571,458.991,0
"906",2012,"SK01",299.648,299.648,379.698,0
"907",2012,"SK02",681.846,681.846,745.566,0
"908",2012,"SK03",481.622,481.622,518.861,0
"909",2012,"SK04",524.672,524.672,545.119,0
"910",2012,"TR00",15.385,15.385,15.385,0
"911",2012,"TR10",4541.735,4541.735,4581.196,0
"912",2012,"TR21",622.026,622.026,660.214,0
"913",2012,"TR22",579.746,579.746,588.889,0
"914",2012,"TR31",1397.996,1397.996,1423.731,0
"915",2012,"TR32",1178.979,1178.979,1199.026,0
"916",2012,"TR33",1119.447,1119.447,1124.789,0
"917",2012,"TR41",1302.733,1302.733,1311.245,0
"918",2012,"TR42",1227.928,1227.928,1240.891,0
"919",2012,"TR51",1621.003,1621.003,1624.642,0
"920",2012,"TR52",719.425,719.425,743.056,0
"921",2012,"TR61",1048.157,1048.157,1103.085,0
"922",2012,"TR62",1176.505,1176.505,1203.179,0
"923",2012,"TR63",853.228,853.228,903.663,0
"924",2012,"TR71",475.157,475.157,480.023,0
"925",2012,"TR72",754.471,754.471,770.26,0
"926",2012,"TR81",414.038,414.038,433.957,0
"927",2012,"TR82",304.989,304.989,309.382,0
"928",2012,"TR83",869.299,869.299,907.43,0
"929",2012,"TR90",1026.303,1026.303,1031.403,0
"930",2012,"TRA1",257.603,257.603,306.203,0
"931",2012,"TRA2",338.289,338.289,338.879,0
"932",2012,"TRB1",553.139,553.139,563.18,0
"933",2012,"TRB2",480.905,480.905,488.348,0
"934",2012,"TRC1",599.137,599.137,616.377,0
"935",2012,"TRC2",530.344,530.344,530.344,0
"936",2012,"TRC3",318.083,318.083,319.078,0
"937",2012,"UK00",112.694,63.338,125.724,49.356
"938",2012,"UKC1",367.87,367.87,451.084,0
"939",2012,"UKC2",529.004,529.004,642.902,0
"940",2012,"UKD1",207.891,207.891,257.805,0
"941",2012,"UKD3",937.561,937.561,1191.416,0
"942",2012,"UKD4",503.66,503.66,647.808,0
"943",2012,"UKD6",347.199,347.199,469.075,0
"944",2012,"UKD7",508.612,508.612,621.091,0
"945",2012,"UKE1",302.594,302.594,353.067,0
"946",2012,"UKE2",294.654,294.654,398.665,0
"947",2012,"UKE3",467.727,467.727,588.263,0
"948",2012,"UKE4",750.529,750.529,1002.123,0
"949",2012,"UKF1",693.162,693.162,905.379,0
"950",2012,"UKF2",640.349,640.349,836.134,0
"951",2012,"UKF3",218.666,218.666,288.334,0
"952",2012,"UKG1",447.182,447.182,581.766,0
"953",2012,"UKG2",534.872,534.872,676.16,0
"954",2012,"UKG3",1014.311,1014.311,1239.404,0
"955",2012,"UKH1",806.138,806.138,1115.8,0
"956",2012,"UKH2",541.548,541.548,738.789,0
"957",2012,"UKH3",536.136,536.136,694.307,0
"958",2012,"UKI3",1223.286,1223.286,1740.911,0
"959",2012,"UKI4",731.889,731.889,1097.74,0
"960",2012,"UKI5",404.433,404.433,515.881,0
"961",2012,"UKI6",251.417,251.417,369.876,0
"962",2012,"UKI7",603.265,603.265,801.61,0
"963",2012,"UKJ1",792.539,792.539,1141.754,0
"964",2012,"UKJ2",823.156,823.156,1218.226,0
"965",2012,"UKJ3",605.294,605.294,867.709,0
"966",2012,"UKJ4",505.241,505.241,696.3,0
"967",2012,"UKK1",812.94,812.94,1145.798,0
"968",2012,"UKK2",430.613,430.613,585.191,0
"969",2012,"UKK3",173.101,173.101,234.172,0
"970",2012,"UKK4",401.288,401.288,542.858,0
"971",2012,"UKL1",630.232,630.232,779.424,0
"972",2012,"UKL2",404.399,404.399,519.326,0
"973",2012,"UKM2",771.774,771.774,963.297,0
"974",2012,"UKM3",809.63,809.63,1001.767,0
"975",2012,"UKM5",232.381,232.381,275.585,0
"976",2012,"UKM6",162.511,162.511,215.535,0
"977",2012,"UKN0",643.222,643.222,771.612,0
"978",2013,"AT11",77.111,77.111,97.85,0
"979",2013,"AT12",515.91,502.918,665.707,12.992
"980",2013,"AT13",728.212,719.349,959.22,8.86300000000006
